,catid,surfacedensity,surfacedensity_err,completenesscorrection,areacorrection,surfacedensityflag,surfacedensity_m19,surfacedensity_err_m19,completenesscorrection_m19,areacorrection_m19,surfacedensityflag_m19
2107,600030,0.369,0.0928,1.0714668,1.0,0,0.304,0.0529,1.0714668,1.0,0
2108,279902,1.787,0.2218,1.0,1.0,0,1.787,0.2218,1.0,1.0,0
2109,593526,0.217,0.0361,1.0624734,1.0,0,0.217,0.0361,1.0624734,1.0,0
2110,460424,0.708,0.0932,1.0,1.2866981,1,0.589,0.0219,1.0,1.3329719,1
2111,522165,0.432,0.0713,1.0714668,1.907096,1,0.432,0.0713,1.0714668,1.907096,1
2112,319457,7.851,7.5785,1.0714668,1.0,0,7.851,7.5785,1.0714668,1.0,0
2113,377667,4.209,34.6408,1.049979,1.0,0,4.209,34.6408,1.049979,1.0,0
2114,323577,1.681,0.7607,1.0,1.0,0,1.681,0.7607,1.0,1.0,0
2115,54358,0.558,0.1674,1.0400416,1.0,0,0.558,0.1674,1.0400416,1.0,0
2116,560208,1.095,0.182,1.0,1.0,0,1.064,0.1882,1.0,1.0,0
2117,279818,0.143,0.0128,1.0400416,1.0042108,1,0.143,0.0128,1.0400416,1.0042108,1
2118,196167,0.886,2.3012,1.0,1.0,0,0.886,2.3012,1.0,1.0,0
2119,143499,3.825,0.1782,1.0666667,1.0,0,3.825,0.5126,1.0666667,1.0,0
2120,238116,9.156,89.2504,1.0666667,1.0,0,1.594,96.3402,1.0666667,1.0,0
2121,209826,0.513,0.0927,1.0,1.0,0,0.087,0.2339,1.0,1.0,0
2122,64984,0.117,0.0384,1.0475593,1.0,0,0.117,0.0384,1.0475593,1.0,0
2123,397449,0.183,0.0294,1.0555204,1.6229606,1,0.183,0.0294,1.0555204,1.6229606,1
2124,41277,0.085,0.0152,1.0,1.0,0,0.085,0.0152,1.0,1.0,0
2125,252020,7.778,4.9063,1.0,1.0,0,7.778,4.9063,1.0,1.0,0
2126,377709,4.09,0.7611,1.0,1.0,0,4.09,0.7611,1.0,1.0,0
2127,521691,0.202,0.0395,1.0,1.5625654,1,0.202,0.0395,1.0,1.5625654,1
2128,402898,0.142,0.0757,1.0,1.9732884,1,0.142,0.0757,1.0,1.9732884,1
2129,79689,12.461,13.0075,1.0,1.0,0,8.061,1.0502,1.0,1.0,0
2130,319388,5.801,1.035,1.0714668,1.0,0,5.801,1.035,1.0714668,1.0,0
2131,49855,1.335,0.2485,1.0,1.0,0,1.335,0.2485,1.0,1.0,0
2132,417403,0.407,0.043,1.0526316,1.0020124,1,0.248,0.0467,1.0526316,1.0864233,1
2133,417433,4.656,2.4108,1.0384216,1.0,0,4.656,2.4108,1.0384216,1.0,0
2134,545925,0.138,0.0158,1.0,1.0638771,1,0.122,0.0219,1.0,1.0920583,1
2135,78743,1.273,0.2399,1.0475593,1.0,0,1.243,0.2148,1.0475593,1.0,0
2136,544506,1.162,0.1946,1.0,1.0,0,0.848,0.0891,1.0,1.0,0
2137,107303,0.483,0.2531,1.0,1.0,0,0.377,0.0415,1.0,1.0,0
2138,177305,0.175,0.038,1.0,1.685702,1,0.164,0.0488,1.0,1.6950419,1
2139,251297,1.016,0.7024,1.0714668,1.0,0,0.637,0.1648,1.0714668,1.0,0
2140,319497,3.616,0.6321,1.1111112,1.0,0,2.185,0.2176,1.1111112,1.0,0
2141,296352,0.264,1.6172,1.0475593,1.9146152,1,0.081,1.7921,1.0475593,1.9518614,1
2142,98881,2.781,1.7174,1.0,1.0,0,2.781,1.7174,1.0,1.0,0
2143,319312,4.545,0.3636,1.0,1.0,0,4.545,0.3636,1.0,1.0,0
2144,512279,0.313,0.1333,1.2143291,1.0339928,1,0.276,0.0212,1.2143291,1.0580395,1
2145,567984,0.225,0.2503,1.0,1.0,0,0.225,0.2503,1.0,1.0,0
2146,386674,0.346,0.0313,1.0714668,1.0,0,0.346,0.0313,1.0714668,1.0,0
2147,418474,0.085,0.015,1.0741138,1.4987881,1,0.057,0.0098,1.0741138,1.5756612,1
2148,618998,1.588,0.291,1.0714668,1.0,0,1.588,0.291,1.0714668,1.0,0
2149,40423,0.91,0.178,1.0,1.0,0,0.91,0.178,1.0,1.0,0
2150,186309,0.095,0.0135,1.0666667,1.0030456,1,0.088,0.0138,1.0666667,1.011583,1
2151,211060,0.093,0.01,1.0,1.9851191,1,0.085,0.0115,1.0,1.9857842,1
2152,287824,0.028,0.0046,1.0,1.805581,1,0.026,0.0045,1.0,1.8127155,1
2153,319020,1.63,1.0906,1.0,1.0,0,0.836,0.1477,1.0,1.0,0
2154,751132,0.314,0.0592,1.0,1.0,0,0.314,0.0592,1.0,1.0,0
2155,298139,0.056,0.0107,1.0624734,1.0,0,0.056,0.0107,1.0624734,1.0,0
2156,396655,0.96,0.1778,1.0714668,1.0,0,0.96,0.1778,1.0714668,1.0,0
2157,561951,0.748,0.1848,1.0,1.0031414,1,0.47,0.1291,1.0,1.0829111,1
2158,210060,0.647,0.2182,1.0370218,1.0,0,0.647,0.2904,1.0370218,1.0,0
2159,491457,0.826,0.563,1.0,1.4336425,1,0.826,0.5634,1.0,1.4336425,1
2160,512168,0.614,0.1153,1.0344471,1.0,0,0.611,0.1159,1.0344471,1.0,0
2161,138161,2.111,1.3299,1.0,1.0,0,0.345,0.0375,1.0,1.0048256,1
2162,16993,0.086,0.0157,1.0,1.0,0,0.086,0.0157,1.0,1.0,0
2163,184230,0.134,0.0155,1.0,1.0,0,0.134,0.0155,1.0,1.0,0
2164,371888,nan,nan,nan,nan,9,0.183,0.0322,1.0,1.0,0
2165,71352,0.213,0.0138,1.0,1.0,0,0.162,0.0186,1.0,1.0,0
2166,517868,0.32,0.0809,1.0714668,1.6619823,1,0.122,0.0172,1.0714668,1.7832501,1
2167,144118,0.271,0.0556,1.0,1.0,0,0.271,0.0556,1.0,1.0,0
2168,55367,0.416,0.0336,1.0,1.0,0,0.371,0.0708,1.0,1.0,0
2169,545398,0.834,0.3898,1.0,1.0,0,0.37,0.297,1.0,1.0,0
2170,574008,0.723,0.105,1.0,1.0,0,0.723,0.105,1.0,1.0,0
2171,230489,0.469,0.1488,1.0384216,1.6075851,1,0.469,0.1488,1.0384216,1.6075851,1
2172,487056,0.727,0.1272,1.0,1.4444789,1,0.727,0.1272,1.0,1.4444789,1
2173,91997,90.135,42.2683,1.1111112,1.0,0,90.135,42.2683,1.1111112,1.0,0
2174,598968,0.175,0.031,1.0714668,1.23328,1,0.175,0.031,1.0714668,1.23328,1
2175,365395,5.89,1.0698,1.0714668,1.0,0,5.89,1.0698,1.0714668,1.0,0
2176,319200,9.055,1.3666,1.0624734,1.0,0,8.756,1.4229,1.0624734,1.0,0
2177,422359,1.66,0.4155,1.1428572,1.0,0,1.66,0.4155,1.1428572,1.0,0
2178,621917,0.617,0.8834,1.1176931,1.9593346,1,0.094,0.008,1.1176931,1.9841152,1
2179,16429,4.44,6.3879,1.0,1.0,0,2.698,1.4318,1.0,1.0,0
2180,618141,69.013,10.2557,1.0,1.0,0,48.965,19.0194,1.0,1.0,0
2181,288851,1.947,0.3627,1.0,1.0,0,1.947,0.3627,1.0,1.0,0
2182,55917,0.362,0.0757,1.0357327,1.0,0,0.362,0.0757,1.0357327,1.0,0
2183,238409,11.398,1.3452,1.0666667,1.0,0,10.694,1.9358,1.0666667,1.0,0
2184,252219,0.016,0.0025,1.0526316,1.4013385,1,0.016,0.0025,1.0526316,1.4013385,1
2185,511789,0.16,0.0216,1.0370218,1.121404,1,0.125,0.0139,1.0370218,1.1829628,1
2186,271592,1.655,0.1143,1.0,1.0,0,1.655,0.1143,1.0,1.0,0
2187,543752,2.305,0.4543,1.0,1.0,0,1.917,0.2921,1.0,1.0,0
2188,78490,4.368,0.8032,1.0714668,1.0,0,4.368,0.8032,1.0714668,1.0,0
2189,238094,4.814,1.4454,1.0,1.0,0,1.223,0.2256,1.0,1.0,0
2190,543535,21.598,4.0528,1.0,1.0,0,19.735,2.6344,1.0,1.0,0
2191,296689,0.21,0.0358,1.0869565,1.0,0,0.21,0.0358,1.0869565,1.0,0
2192,584656,0.895,0.3438,1.0,1.0,0,0.895,0.3438,1.0,1.0,0
2193,184370,7.831,0.5255,1.0,1.0,0,6.812,1.6691,1.0,1.0,0
2194,583551,0.049,0.0091,1.0,1.0709331,1,0.049,0.0091,1.0,1.0709331,1
2195,570234,0.171,0.0526,1.0,1.0,0,0.171,0.0526,1.0,1.0,0
2196,376178,0.267,0.0945,1.0,1.0,0,0.096,0.0138,1.0,1.0,0
2197,48235,nan,nan,nan,nan,9,0.11,0.265,1.0,1.0,0
2198,220355,12.798,20.8039,1.0,1.0,0,12.798,20.8039,1.0,1.0,0
2199,215292,0.422,0.2203,1.0666667,1.0,0,0.289,0.0457,1.0666667,1.0,0
2200,202373,2.487,1.9328,1.0,1.0,0,2.487,1.9328,1.0,1.0,0
2201,69824,nan,nan,nan,nan,9,0.006,0.0011,1.0,1.0013987,1
2202,238121,10.316,184.9866,1.0666667,1.0,0,1.729,193.0368,1.0666667,1.0,0
2203,485919,18.742,3.3375,1.0645093,1.0,0,18.742,3.3375,1.0645093,1.0,0
2204,417363,0.798,0.1417,1.0384216,1.0,0,0.636,0.0924,1.0384216,1.0,0
2205,15346,0.085,0.0121,1.099989,1.0,0,0.085,0.0121,1.099989,1.0,0
2206,508674,2.555,0.4646,1.0,1.0,0,2.555,0.4646,1.0,1.0,0
2207,231419,0.28,0.1607,1.0666667,1.8070703,1,0.28,0.1607,1.0666667,1.8070703,1
2208,592860,6.434,0.5978,1.0454783,1.0,0,6.434,0.5978,1.0454783,1.0,0
2209,491508,0.39,0.0765,1.0,1.0,0,0.388,0.0767,1.0,1.0,0
2210,319091,36.56,9.3798,1.0,1.0,0,36.56,9.3798,1.0,1.0,0
2211,323507,1.868,1.0898,1.0,1.0,0,0.649,0.8459,1.0,1.0,0
2212,568132,0.16,0.0139,1.0,1.0,0,0.16,0.0139,1.0,1.0,0
2213,568075,0.406,0.0608,1.0666667,1.0,0,0.406,0.0608,1.0666667,1.0,0
2214,198642,0.147,0.0478,1.0,1.0,0,0.147,0.0478,1.0,1.0,0
2215,136980,7.944,0.7237,1.0,1.0,0,7.944,1.1729,1.0,1.0,0
2216,512524,0.536,0.2864,1.0,1.0,0,0.536,0.2864,1.0,1.0,0
2217,460382,nan,nan,nan,nan,9,0.016,0.0045,1.0,1.7201561,1
2218,136880,30.835,9.829,1.0666667,1.0,0,16.131,7.8729,1.0666667,1.0,0
2219,492386,0.163,0.0252,1.0833063,1.3224075,1,0.143,0.0261,1.0833063,1.354321,1
2220,229263,3.019,1.2652,1.0908694,1.0,0,3.019,1.2652,1.0908694,1.0,0
2221,6906,0.299,0.0579,1.0,1.0,0,0.299,0.0579,1.0,1.0,0
2222,79529,0.132,0.0676,1.0,1.0379108,1,0.132,0.0764,1.0,1.0379108,1
2223,77528,0.212,0.0304,1.0624734,1.0,0,0.202,0.0748,1.0624734,1.0,0
2224,485739,0.109,0.0198,1.0714668,1.3970684,1,0.109,0.0198,1.0714668,1.3970684,1
2225,325536,0.394,0.0217,1.0,1.9455234,1,0.221,0.1106,1.0,1.959399,1
2226,300372,0.229,0.0292,1.0,1.4892007,1,0.229,0.0292,1.0,1.4892007,1
2227,83872,0.293,0.0293,1.0526316,1.1643306,1,0.256,0.0426,1.0526316,1.1982425,1
2228,54455,0.074,0.0119,1.0,1.0008616,1,0.072,0.0131,1.0,1.0031874,1
2229,143388,0.115,0.0281,1.0,1.5779274,1,0.108,0.0356,1.0,1.5903288,1
2230,492740,0.081,0.0078,1.0,1.0818305,1,0.081,0.0078,1.0,1.0818305,1
2231,584471,nan,nan,nan,nan,9,0.288,0.0724,1.0,1.0,0
2232,41195,0.119,0.0222,1.0,1.0,0,0.119,0.0222,1.0,1.0,0
2233,560779,0.285,0.0413,1.0,1.0,0,0.27,0.0521,1.0,1.0,0
2234,22844,1.362,7.0707,1.0,1.0,0,0.887,0.7589,1.0,1.0,0
2235,41050,0.039,0.0049,1.1332729,1.0,0,0.039,0.0049,1.1332729,1.0,0
2236,594946,6.838,1.2359,1.0555204,1.0,0,6.786,1.3104,1.0555204,1.0,0
2237,376162,0.378,0.2692,1.0,1.0,0,0.097,0.0129,1.0,1.0000386,1
2238,62435,1.147,0.2047,1.0,1.0,0,1.147,0.2047,1.0,1.0,0
2239,521532,0.038,0.0409,1.0,1.7666773,1,0.037,0.0414,1.0,1.768055,1
2240,210105,0.074,0.0337,1.0,1.0,0,0.074,0.0337,1.0,1.0,0
2241,302657,1.593,0.3016,1.0,1.0,0,1.593,0.3016,1.0,1.0,0
2242,535397,0.286,0.0563,1.0,1.0,0,0.286,0.0563,1.0,1.0,0
2243,583805,0.059,0.0105,1.0,1.0,0,0.059,0.0105,1.0,1.0,0
2244,583427,0.731,0.2932,1.0,1.0815277,1,0.364,0.22,1.0,1.2544281,1
2245,48969,1.245,0.4792,1.0,1.0,0,1.245,0.4792,1.0,1.0,0
2246,139123,0.031,0.0053,1.0435146,1.7301296,1,0.031,0.0053,1.0435146,1.7301296,1
2247,272880,0.224,0.066,1.0,1.038011,1,0.221,0.0416,1.0,1.0406975,1
2248,107824,0.626,0.0439,1.0,1.0,0,0.626,0.0439,1.0,1.0,0
2249,418725,0.074,0.0055,1.0588733,1.7310091,1,0.064,0.0038,1.0588733,1.7482638,1
2250,70929,0.198,0.0858,1.0,1.0,0,0.193,0.0337,1.0,1.0,0
2251,49706,3.962,0.528,1.0666667,1.0,0,1.091,1.9488,1.0666667,1.0,0
2252,186742,0.195,0.1676,1.0,1.6521791,1,0.169,0.0223,1.0,1.6736736,1
2253,205163,18.46,9.796,1.0666667,1.0,0,16.586,1.8316,1.0666667,1.0,0
2254,138065,1.096,2.7028,1.0666667,1.0,0,0.544,0.0935,1.0666667,1.0,0
2255,78791,1.984,0.2357,1.0,1.0,0,1.984,0.2357,1.0,1.0,0
2256,485039,3.418,1.0641,1.0,1.6980765,1,3.418,1.0641,1.0,1.6980765,1
2257,273092,0.153,0.0295,1.0,1.2629644,1,0.152,0.0297,1.0,1.2645371,1
2258,251887,0.042,0.0063,1.0,1.0,0,0.042,0.0063,1.0,1.0,0
2259,609396,0.428,0.0335,1.0,1.0,0,0.328,0.0518,1.0,1.0,0
2260,62145,0.631,0.0745,1.0,1.987483,1,0.588,0.0086,1.0,1.9876215,1
2261,144197,0.061,0.0173,1.0,1.162641,1,0.054,0.0078,1.0,1.1944746,1
2262,592876,2.455,0.3721,1.0,1.0,0,2.455,0.3721,1.0,1.0,0
2263,229201,0.863,0.2543,1.1111112,1.0,0,0.863,0.2543,1.1111112,1.0,0
2264,54938,2.31,0.4356,1.0,1.0,0,1.178,0.2586,1.0,1.0,0
2265,535323,0.213,0.0108,1.0,1.0,0,0.213,0.0108,1.0,1.0,0
2266,238496,2.946,0.27,1.0555204,1.0,0,2.505,0.1565,1.0555204,1.0,0
2267,573740,3.148,0.5865,1.0,1.0,0,3.148,0.5865,1.0,1.0,0
2268,568894,0.253,0.0998,1.0,1.0,0,0.253,0.0998,1.0,1.0,0
2269,545576,0.076,0.0145,1.0,1.0050458,1,0.076,0.0145,1.0,1.0050458,1
2270,85464,5.255,2.1125,1.0,1.0,0,1.813,0.2648,1.0,1.0,0
2271,91649,5.05,3.406,1.0,1.0,0,5.05,3.406,1.0,1.0,0
2272,561502,0.211,0.1457,1.0,1.0,0,0.211,0.1457,1.0,1.0,0
2273,278390,0.244,0.0724,1.0475593,1.0,0,0.244,0.0724,1.0475593,1.0,0
2274,534661,9.055,1.393,1.1249859,1.0,0,9.055,4.9731,1.1249859,1.0,0
2275,387728,0.88,0.1655,1.0,1.0,0,0.88,0.1655,1.0,1.0,0
2276,8319,1.221,0.1714,1.1428572,1.2762123,1,1.181,0.1785,1.1428572,1.2846372,1
2277,512171,0.22,0.0406,1.0,1.0671651,1,0.22,0.0406,1.0,1.0671651,1
2278,184274,26.048,3.8102,1.0,1.0,0,20.607,9.2513,1.0,1.0,0
2279,49167,2.36,11.5772,1.0454783,1.0681423,1,2.36,11.5772,1.0454783,1.0681423,1
2280,219725,0.236,0.0316,1.0,1.0086038,1,0.236,0.0316,1.0,1.0086038,1
2281,319853,0.148,0.0276,1.0,1.0,0,0.148,0.0276,1.0,1.0,0
2282,325511,0.026,0.0021,1.0,1.831209,1,0.026,0.0021,1.0,1.831209,1
2283,419574,8.705,2.4889,1.0714668,1.0,0,8.705,2.4889,1.0714668,1.0,0
2284,323504,0.241,0.042,1.0,1.0,0,0.166,0.027,1.0,1.0,0
2285,77754,3.276,0.6425,1.0,1.0,0,2.916,0.2948,1.0,1.0,0
2286,345682,0.621,0.0979,1.0322047,1.0,0,0.456,0.0719,1.0322047,1.0,0
2287,301559,2.721,0.4894,1.0555204,1.0,0,2.721,0.4894,1.0555204,1.0,0
2288,178290,8.464,5.2566,1.0,1.0,0,1.005,1.1334,1.0,1.0,0
2289,55302,0.365,0.0694,1.0,1.0,0,0.365,0.0694,1.0,1.0,0
2290,492197,0.441,0.057,1.1428572,1.0,0,0.379,0.0226,1.1428572,1.0,0
2291,228380,0.224,0.0362,1.0,1.0,0,0.224,0.0362,1.0,1.0,0
2292,567678,2.134,0.3578,1.0,1.0,0,2.134,0.3578,1.0,1.0,0
2293,486863,0.058,0.0128,1.0,1.5694141,1,0.058,0.0128,1.0,1.5694141,1
2294,144690,0.418,0.1118,1.0,1.0,0,0.418,0.1118,1.0,1.0,0
2295,273296,1.26,0.1346,1.0,1.0035272,1,0.907,0.1202,1.0,1.0547376,1
2296,220372,13.147,11.1586,1.0,1.0,0,12.915,11.3906,1.0,1.0,0
2297,551656,4.25,0.4276,1.0,1.3644671,1,4.25,0.4276,1.0,1.3644671,1
2298,228767,0.928,0.1765,1.0384216,1.0,0,0.928,0.1765,1.0384216,1.0,0
2299,371037,1.499,nan,1.0,1.0,4,1.499,nan,1.0,1.0,4
2300,423652,0.08,0.0733,1.0,1.9755553,1,0.08,0.0733,1.0,1.9755553,1
2301,31984,0.266,0.0558,1.0768899,1.0,0,0.266,0.0558,1.0768899,1.0,0
2302,32362,0.336,0.2378,1.0370218,1.0,0,0.237,0.0138,1.0370218,1.035723,1
2303,534753,0.277,0.0409,1.0,1.0072495,1,0.222,0.006,1.0,1.0407763,1
2304,30577,5.065,3.3631,1.0666667,1.0,0,5.065,3.3631,1.0666667,1.0,0
2305,22170,0.433,0.0451,1.0357327,1.0100325,1,0.399,0.1545,1.0357327,1.0213453,1
2306,100083,0.398,0.1384,1.0,1.0,0,0.398,0.1384,1.0,1.0,0
2307,619046,3.885,0.836,1.0,1.0,0,3.885,0.836,1.0,1.0,0
2308,219965,0.805,0.1585,1.0,1.0,0,0.805,0.1585,1.0,1.0,0
2309,288904,8.538,1.3204,1.0357327,1.2805272,1,8.538,1.3204,1.0357327,1.2805272,1
2310,485046,3.941,0.4087,1.0,1.0,0,3.941,0.4087,1.0,1.0,0
2311,176934,0.181,0.0524,1.0624734,1.3101237,1,0.152,0.0798,1.0624734,1.3537828,1
2312,177711,0.716,0.2535,1.0384216,1.0,0,0.716,0.2535,1.0384216,1.0,0
2313,521382,0.217,0.1106,1.0,1.2283654,1,0.217,0.1106,1.0,1.2283654,1
2314,22836,0.449,0.0804,1.0,1.0,0,0.449,0.0804,1.0,1.0,0
2315,594313,0.323,0.3845,1.0,1.0,0,0.265,0.0405,1.0,1.0,0
2316,279943,5.984,18.4062,1.0,1.0,0,5.984,18.4062,1.0,1.0,0
2317,386429,0.276,0.0551,1.0,1.0062419,1,0.066,0.013,1.0,1.3345935,1
2318,618108,8.014,0.9048,1.0370218,1.0,0,5.896,0.5928,1.0370218,1.0,0
2319,521768,0.71,0.0868,1.0,1.5292094,1,0.71,0.0868,1.0,1.5292094,1
2320,509346,0.082,0.0084,1.0624734,1.4746089,1,0.076,0.0122,1.0624734,1.4918164,1
2321,106908,0.007,0.0013,1.0,1.1325387,1,0.007,0.0013,1.0,1.1325387,1
2322,574029,0.746,0.1457,1.0,1.0,0,0.746,0.1457,1.0,1.0,0
2323,48146,1.125,0.6382,1.0,1.0,0,0.63,0.2703,1.0,1.0,0
2324,460766,2.266,1.3404,1.0,1.0,0,2.266,1.3404,1.0,1.0,0
2325,419572,22.386,3.2351,1.0,1.0,0,22.386,3.2351,1.0,1.0,0
2326,93259,0.894,0.0935,1.0,1.0,0,0.823,0.1447,1.0,1.0,0
2327,210986,0.107,0.0124,1.0,1.557691,1,0.095,0.0113,1.0,1.5795634,1
2328,32249,0.374,0.2738,1.0,1.0,0,0.218,0.0379,1.0,1.0,0
2329,300887,0.285,0.071,1.0,1.0560148,1,0.138,0.0101,1.0,1.2307386,1
2330,388637,0.991,0.1622,1.0,1.6684844,1,0.991,0.1622,1.0,1.6684844,1
2331,179111,0.035,0.0059,1.0,1.0909951,1,0.035,0.0059,1.0,1.0909951,1
2332,492229,0.162,0.0309,1.0400416,1.3840089,1,0.155,0.0244,1.0400416,1.3947773,1
2333,251221,0.033,0.0078,1.0,1.0,0,0.033,0.0078,1.0,1.0,0
2334,324123,0.169,0.0335,1.0,1.0,0,0.166,0.0306,1.0,1.0,0
2335,373124,0.722,0.1432,1.0,1.0,0,0.722,0.1432,1.0,1.0,0
2336,593682,0.368,0.0604,1.0624734,1.0,0,0.344,0.0464,1.0624734,1.0,0
2337,548947,1.473,0.1766,1.0,1.0,0,1.473,0.1766,1.0,1.0,0
2338,584013,0.476,0.3444,1.0,1.0,0,0.476,0.3444,1.0,1.0,0
2339,273343,0.107,0.0176,1.0,1.3214728,1,0.098,0.0195,1.0,1.3419089,1
2340,105381,0.021,0.0021,1.0435146,1.9632076,1,0.021,0.0021,1.0435146,1.9632076,1
2341,203037,0.134,0.0228,1.0,1.2483782,1,0.102,0.0183,1.0,1.3175303,1
2342,485971,2.248,0.9805,1.0,1.0,0,2.248,0.9805,1.0,1.0,0
2343,238952,0.596,0.1189,1.0,1.4873914,1,0.596,0.119,1.0,1.4870188,1
2344,543797,0.832,0.1634,1.0,1.0,0,0.832,0.1634,1.0,1.0,0
2345,136240,0.303,0.0604,1.0,1.7246059,1,0.202,0.1466,1.0,1.771752,1
2346,545809,0.741,0.6931,1.0,1.0,0,0.72,0.7135,1.0,1.0,0
2347,138671,0.298,0.0192,1.0,1.0960517,1,0.172,0.0317,1.0,1.2337911,1
2348,513267,1.023,0.174,1.0,1.0,0,1.023,0.174,1.0,1.0,0
2349,136783,nan,nan,nan,nan,9,1.31,0.2263,1.0,1.0,0
2350,279917,2.309,3.4503,1.0,1.0,0,2.309,3.4503,1.0,1.0,0
2351,560758,0.272,0.0326,1.0475593,1.0,0,0.272,0.0326,1.0475593,1.0,0
2352,138047,1.111,2.93,1.0,1.0,0,0.57,0.1088,1.0,1.0,0
2353,600419,3.712,1.0469,1.0370218,1.0,0,3.712,1.0469,1.0370218,1.0,0
2354,375730,0.609,0.09,1.0400416,1.0,0,0.609,0.09,1.0400416,1.0,0
2355,618188,11.158,1.1181,1.0384216,1.0,0,10.213,2.1277,1.0384216,1.0,0
2356,23519,1.742,0.2766,1.0357327,1.0,0,1.742,0.2766,1.0357327,1.0,0
2357,77093,0.649,0.0684,1.0,1.5774418,1,0.494,0.0835,1.0,1.6252555,1
2358,32136,0.268,0.0427,1.0,1.2781605,1,0.198,nan,1.0,1.0,4
2359,227516,0.94,0.1441,1.1249859,1.0,0,0.919,0.1479,1.1249859,1.0,0
2360,517544,0.656,0.3345,1.0,1.1203994,1,0.067,0.0036,1.0,1.6338781,1
2361,567682,1.527,0.1541,1.0370218,1.0,0,1.527,0.1541,1.0370218,1.0,0
2362,85480,0.529,0.0638,1.0,1.0,0,0.529,0.0638,1.0,1.0,0
2363,289109,27.129,4.465,1.0714668,1.0,0,25.224,3.1765,1.0714668,1.0,0
2364,209701,0.497,27.5615,1.0,1.0,0,0.49,0.0921,1.0,1.0,0
2365,47939,0.123,0.12,1.0714668,1.0886966,1,0.123,0.12,1.0714668,1.0886966,1
2366,296747,0.564,0.103,1.0333781,1.0,0,0.564,0.103,1.0333781,1.0,0
2367,278804,13.838,7.8606,1.0624734,1.0,0,13.838,7.8606,1.0624734,1.0,0
2368,504962,0.114,0.011,1.0,1.9409202,1,0.114,0.011,1.0,1.9409202,1
2369,228104,29.448,24.9772,1.0588733,1.0,0,29.448,24.9772,1.0588733,1.0,0
2370,238510,3.832,0.6532,1.0,1.0,0,3.738,0.6721,1.0,1.0,0
2371,296636,0.396,0.0337,1.1332729,1.0,0,0.396,0.0337,1.1332729,1.0,0
2372,376546,0.163,0.0271,1.0,1.0,0,0.076,0.0161,1.0,1.0158738,1
2373,216514,0.709,0.1254,1.0,1.0,0,0.709,0.1254,1.0,1.0,0
2374,347470,1.314,0.1734,1.0,1.0,0,1.314,0.1734,1.0,1.0,0
2375,611629,0.079,0.0571,1.0,1.5512103,1,0.045,0.0061,1.0,1.6486385,1
2376,105656,0.021,0.0052,1.0,1.0,0,0.021,0.0052,1.0,1.0,0
2377,417424,0.972,0.2036,1.0,1.0,0,0.632,0.1196,1.0,1.0,0
2378,620113,6.265,1.3002,1.0400416,1.0410328,1,4.094,0.8827,1.0400416,1.1360984,1
2379,289732,0.28,0.057,1.0,1.4425545,1,0.28,0.057,1.0,1.4425545,1
2380,319390,13.098,1.157,1.0714668,1.0,0,13.098,1.157,1.0714668,1.0,0
2381,278548,0.423,0.0711,1.0344471,1.0,0,0.414,0.0792,1.0344471,1.0,0
2382,325376,1.325,0.235,1.0,1.0,0,1.325,0.235,1.0,1.0,0
2383,99569,0.022,0.004,1.0,1.2238504,1,0.022,0.004,1.0,1.2238504,1
2384,279930,1.515,0.2094,1.0,1.0,0,1.515,0.2094,1.0,1.0,0
2385,592616,0.314,0.0544,1.0,1.0,0,0.314,0.0544,1.0,1.0,0
2386,278684,0.589,0.0779,1.0435146,1.0,0,0.168,0.109,1.0435146,1.212312,1
2387,205149,0.197,0.0071,1.0,1.3554775,1,0.197,0.0071,1.0,1.3554775,1
2388,145270,0.152,0.0249,1.0,1.0,0,0.152,0.0249,1.0,1.0,0
2389,143274,0.279,0.0195,1.0,1.0,0,0.231,0.0134,1.0,1.0,0
2390,382631,1.233,0.2103,1.0,1.0,0,1.233,0.2103,1.0,1.0,0
2391,622032,1.262,0.6341,1.0,1.0,0,1.262,0.6341,1.0,1.0,0
2392,22887,4.139,2.2209,1.0666667,1.0,0,1.475,1.7214,1.0666667,1.0,0
2393,106772,0.291,0.0407,1.0588733,1.0,0,0.291,0.0407,1.0588733,1.0,0
2394,15851,0.159,0.0303,1.0475593,1.0,0,0.159,0.0303,1.0475593,1.0,0
2395,288852,1.7,0.151,1.0370218,1.0,0,1.7,0.151,1.0370218,1.0,0
2396,508310,2.694,0.4819,1.0400416,1.0,0,2.694,0.4819,1.0400416,1.0,0
2397,91510,1.245,0.2366,1.0370218,1.0,0,0.833,0.1572,1.0370218,1.0,0
2398,381325,0.209,0.0376,1.0,1.0,0,0.143,0.0746,1.0,1.0,0
2399,380682,0.644,0.3651,1.0,1.5118364,1,0.1,0.0161,1.0,1.7889616,1
2400,721024,nan,nan,nan,nan,9,0.03,0.006,1.0,1.0,0
2401,85361,0.419,0.0842,1.0666667,1.0,0,0.274,0.0571,1.0666667,1.0,0
2402,203649,0.237,0.0408,1.0400416,1.0,0,0.237,0.0408,1.0400416,1.0,0
2403,425905,0.787,0.0996,1.0,1.9843171,1,0.787,0.0996,1.0,1.9843171,1
2404,319066,37.254,0.9129,1.0,1.0,0,31.72,18.9108,1.0,1.0,0
2405,273835,7.917,2.4407,1.0,1.0,0,7.917,2.4407,1.0,1.0,0
2406,422864,0.18,0.0552,1.0,1.5221497,1,0.18,0.0552,1.0,1.5221497,1
