target_name,califaid,raj2000,dej2000,redshift,sdss_z,maj_axis,mstar,mstar_min,mstar_max,chi2,vmax_nocorr,vmax_denscorr,magu,err_magu,u_ext,abs_u_min,abs_u_max,magg,err_magg,g_ext,abs_g_min,abs_g_max,magr,err_magr,r_ext,abs_r_min,abs_r_max,magi,err_magi,i_ext,abs_i_min,abs_i_max,magz,err_magz,z_ext,abs_z_min,abs_z_max,hubtyp,minhubtyp,maxhubtyp,bar,flag_release_comb,flag_release_v1200,flag_release_v500,axis_ratio,position_angle,el_hlr,modmag_r
UGC05598,326,155.558349609375,20.58941078186035,0.0202,0.0187,49.32,10.232,10.125,10.334,0.24341,492000.0,349000.0,15.91251,15.91251,,-19.035,-18.902,14.60467,14.60467,,-20.243,-20.195,14.02566,14.02566,,-20.751,-20.719,13.669,13.669,,-21.095,-21.044,13.45844,13.45844,,-21.4,-21.308,S b,S a,S cd,A (A .. AB),1,1,1,0.29878,36.57987,15.84,
NGC3300,339,159.16017150878906,14.171099662780762,0.0117,0.0101,59.42,10.762,10.681,10.849,1.6662,135000.0,76300.0,14.68222,14.68222,,-19.209,-19.079,12.96653,12.96653,,-20.702,-20.656,12.18451,12.18451,,-21.41,-21.374,11.78429,11.78429,,-21.825,-21.778,11.54734,11.54734,,-22.178,-22.094,S 0a,S 0,S a,B,1,1,1,0.63169,7.18854,13.86,
NGC3303,340,159.2503662109375,18.135889053344727,0.0224,0.02,49.17,11.061,10.927,11.191,0.6463,591000.0,443000.0,14.99781,14.99781,,-20.366,-20.098,13.41091,13.41091,,-21.712,-21.604,12.63599,12.63599,,-22.329,-22.271,12.20777,12.20777,,-22.736,-22.657,12.02845,12.02845,,-23.09,-22.963,S 0a (M),S a,S ab,AB (A .. B),1,1,1,0.59928,143.00677,15.84,
UGC05771,341,159.33058166503906,43.587589263916016,0.0259,0.0248,46.78,11.317,11.22,11.435,1.4459,960000.0,1100000.0,15.6712,15.6712,,-19.971,-19.813,13.74994,13.74994,,-21.579,-21.511,12.90596,12.90596,,-22.351,-22.303,12.51597,12.51597,,-22.826,-22.766,12.15998,12.15998,,-23.24,-23.133,E 6,E 4,E 0,A,1,1,1,0.70719,53.08025,12.672,
NGC3381,353,162.10340881347656,34.71141052246094,0.007,0.0054,47.18,9.6814,9.5854,9.7846,1.9166,3990.0,5710.0,13.7935,13.7935,,-18.782,-18.641,12.7446,12.7446,,-19.776,-19.719,12.32742,12.32742,,-20.082,-20.06,12.09839,12.09839,,-20.345,-20.292,12.01637,12.01637,,-20.587,-20.51,S d,S cd,S d,B,1,1,1,0.70559,48.1159,24.552,
NGC3395,355,162.45823669433594,32.980098724365234,0.007,0.0052,54.14,9.8956,9.6068,10.238,4.1663,8650.0,12900.0,12.93241,12.93241,,-19.298,-18.425,11.96211,11.96211,,-20.176,-19.779,12.43073,12.43073,,-20.372,-20.348,11.50302,11.50302,,-20.738,-20.535,10.80905,10.80905,,-21.066,-20.734,S cd (m),S b,S dm,AB (A .. B),1,1,1,0.52677,23.252,13.068,
NGC3406NED01,360,162.93179321289062,51.022159576416016,0.025,0.025,46.21,11.394,11.252,11.537,1.8863,955000.0,1070000.0,15.29378,15.29378,,-20.465,-20.191,13.21905,13.21905,,-21.971,-21.849,12.45704,12.45704,,-22.687,-22.624,11.99228,11.99228,,-23.152,-23.063,11.82695,11.82695,,-23.557,-23.412,S 0 (M),S 0a,S ab,A (A .. AB),1,1,1,0.80677,71.72482,17.028,
UGC05990,361,163.1597442626953,34.48313903808594,0.0068,0.0054,49.12,9.199,9.099,9.3017,2.4216,5460.0,7850.0,15.74646,15.74646,,-16.711,-16.571,14.62931,14.62931,,-17.851,-17.801,14.05069,14.05069,,-18.321,-18.292,13.71871,13.71871,,-18.648,-18.599,13.62014,13.62014,,-18.927,-18.845,S c,S ab,S d,A (A .. AB),0,1,0,0.28009,13.8425,12.672,
UGC06036,364,163.98025512695312,36.86151885986328,0.0231,0.0218,56.88,11.172,11.09,11.27,1.4146,1200000.0,1370000.0,15.76601,15.76601,,-19.51,-19.375,13.99735,13.99735,,-21.122,-21.075,13.11784,13.11784,,-21.93,-21.893,12.62741,12.62741,,-22.416,-22.363,12.37236,12.37236,,-22.825,-22.726,S a,S a,S ab,A,1,1,1,0.29176,99.63753,11.88,
IC0674,381,167.77650451660156,43.632999420166016,0.0264,0.0251,48.62,10.908,10.804,11.016,0.14735,1120000.0,1250000.0,15.34672,15.34672,,-20.131,-19.998,13.94885,13.94885,,-21.458,-21.414,13.27972,13.27972,,-22.069,-22.032,12.87483,12.87483,,-22.458,-22.407,12.59716,12.59716,,-22.803,-22.702,S ab,S a,S b,B (A .. B),1,1,1,0.64818,125.04068,9.9,
UGC06256,383,168.48452758789062,65.17755126953125,0.0126,0.0113,55.65,9.7824,9.6871,9.8836,0.030761,155000.0,88900.0,16.99367,16.99367,,-16.859,-16.73,15.46167,15.46167,,-18.301,-18.256,14.70483,14.70483,,-18.991,-18.953,14.31848,14.31848,,-19.407,-19.36,14.00568,14.00568,,-19.769,-19.674,S bc,S ab,S d,A (A .. AB),1,1,1,0.15276,87.89781,19.404,
UGC06312,386,169.5008087158203,7.844890117645264,0.0229,0.0211,52.88,11.031,10.94,11.129,1.6928,871000.0,860000.0,15.70101,15.70101,,-19.685,-19.549,13.9907,13.9907,,-21.183,-21.138,13.21173,13.21173,,-21.911,-21.873,12.69737,12.69737,,-22.358,-22.306,12.4651,12.4651,,-22.74,-22.639,S ab,S a,S bc,A (A .. AB),1,1,1,0.45202,47.86848,13.86,
NGC3615,387,169.52772521972656,23.397319793701172,0.0239,0.0221,55.71,11.383,11.239,11.532,0.89864,1170000.0,1370000.0,14.67291,14.67291,,-20.931,-20.645,12.8263,12.8263,,-22.33,-22.212,12.11281,12.11281,,-22.977,-22.915,11.67243,11.67243,,-23.407,-23.32,11.47863,11.47863,,-23.783,-23.641,E 5,E 3,E 7,A,1,1,1,0.64319,41.54575,15.444,
NGC3614,388,169.58888244628906,45.7481689453125,0.0093,0.0077,75.14,10.196,10.041,10.352,0.061323,124000.0,105000.0,13.47527,13.47527,,-19.799,-19.438,12.32441,12.32441,,-20.813,-20.645,11.90665,11.90665,,-21.119,-21.088,11.63251,11.63251,,-21.422,-21.328,11.47716,11.47716,,-21.699,-21.558,S bc,S a,S c,AB (A .. B),1,1,1,0.71902,98.0847,38.412,
NGC3610,389,169.60528564453125,58.786251068115234,0.0072,0.0059,61.67,10.9,10.804,10.986,1.0577,28100.0,35600.0,12.79754,12.79754,,-19.862,-19.726,11.22142,11.22142,,-21.28,-21.232,10.53045,10.53045,,-21.936,-21.898,10.16396,10.16396,,-22.33,-22.286,9.93636,9.93636,,-22.668,-22.589,E 6,E 3,E 0,A,0,0,1,0.62987,133.88359,13.86,
NGC3619,391,169.83981323242188,57.757808685302734,0.0067,0.0052,65.35,10.583,10.432,10.733,0.099958,22100.0,32800.0,13.31075,13.31075,,-19.307,-18.972,11.84872,11.84872,,-20.609,-20.472,11.1373,11.1373,,-21.192,-21.133,10.71121,10.71121,,-21.596,-21.504,10.50111,10.50111,,-21.951,-21.806,S 0a,E 0,E a,A,1,1,1,0.8526,48.7901,28.116,
NGC3687,414,172.0025177001953,29.511049270629883,0.01,0.0083,50.59,10.275,10.17,10.376,0.33917,46700.0,35100.0,14.06283,14.06283,,-19.311,-19.18,12.80311,12.80311,,-20.492,-20.441,12.24312,12.24312,,-20.973,-20.942,11.92129,11.92129,,-21.304,-21.256,11.74613,11.74613,,-21.595,-21.51,S b,S a,S c,B,1,1,1,0.91654,155.55324,17.028,
NGC3811,436,175.3192901611328,47.69081115722656,0.0119,0.0102,50.24,10.423,10.305,10.539,0.1361,84700.0,48100.0,13.84465,13.84465,,-19.864,-19.639,12.7298,12.7298,,-20.977,-20.887,12.17632,12.17632,,-21.403,-21.368,11.8698,11.8698,,-21.729,-21.662,11.64375,11.64375,,-22.02,-21.919,S bc,S b,S cd,B (A .. B),1,1,1,0.62154,12.66562,21.384,
NGC3815,437,175.41371154785156,24.800500869750977,0.0141,0.0124,55.15,10.353,10.25,10.454,0.16429,199000.0,118000.0,14.80887,14.80887,,-19.337,-19.202,13.54437,13.54437,,-20.539,-20.49,12.93849,12.93849,,-21.049,-21.017,12.60079,12.60079,,-21.392,-21.343,12.37621,12.37621,,-21.696,-21.607,S bc,S ab,S cd,A (A .. B),1,1,1,0.41551,70.94006,14.256,
ESO539-G014,15,7.86745023727417,-19.761449813842773,0.0233,0.0236,61.35,10.012,9.9032,10.115,0.42491,1420000.0,1720000.0,16.76584,16.76584,,-18.48,-18.347,15.43913,15.43913,,-19.692,-19.643,14.88065,14.88065,,-20.197,-20.164,14.51523,14.51523,,-20.543,-20.492,14.30742,14.30742,,-20.851,-20.758,S cd,S bc,S d,A (A .. AB),0,0,1,0.11532,179.32532,19.404,
NGC3991,475,179.37899780273438,32.33702087402344,0.0124,0.0108,45.46,9.6371,9.5295,9.7574,2.0027,74200.0,42400.0,14.72199,14.72199,,-19.024,-18.873,13.89171,13.89171,,-19.892,-19.84,13.49656,13.49656,,-20.136,-20.115,13.33201,13.33201,,-20.367,-20.315,13.17612,13.17612,,-20.598,-20.517,S m,S d,S r,A (A .. AB),1,1,1,0.22124,34.9283,20.988,
NGC3994,476,179.4036102294922,32.277618408203125,0.012,0.0103,45.05,10.423,10.297,10.557,3.9977,61900.0,35200.0,13.71847,13.71847,,-19.837,-19.592,12.98269,12.98269,,-20.784,-20.734,12.3834,12.3834,,-21.222,-21.193,12.08232,12.08232,,-21.545,-21.492,11.79104,11.79104,,-21.837,-21.754,S bc,S b,S c,AB (A .. B),1,1,1,0.47402,9.439,9.504,
NGC4003,479,179.4959716796875,23.124900817871094,0.0235,0.0219,45.8,11.073,10.983,11.165,0.47472,623000.0,717000.0,15.61253,15.61253,,-19.743,-19.612,13.9282,13.9282,,-21.259,-21.215,13.10406,13.10406,,-21.999,-21.959,12.67386,12.67386,,-22.443,-22.392,12.39285,12.39285,,-22.822,-22.723,S 0a,S 0,S 0a,B (A .. B),1,1,1,0.42263,147.34425,14.256,
UGC07012,486,180.5131072998047,29.847980499267578,0.012,0.0102,48.96,9.4537,9.3489,9.5656,4.1816,77600.0,44100.0,14.82738,14.82738,,-18.868,-18.729,14.006,14.006,,-19.706,-19.652,13.66006,13.66006,,-19.906,-19.885,13.48971,13.48971,,-20.111,-20.063,13.4737,13.4737,,-20.325,-20.249,S cd,S cd,S d,AB (A .. B),0,0,1,0.53665,12.57494,14.256,
NGC4047,489,180.711181640625,48.636199951171875,0.013,0.0115,54.39,10.687,10.582,10.791,0.26895,152000.0,87100.0,13.65046,13.65046,,-20.239,-20.09,12.47651,12.47651,,-21.414,-21.358,11.87906,11.87906,,-21.904,-21.872,11.555,11.555,,-22.245,-22.192,11.30182,11.30182,,-22.548,-22.455,S bc,S a,S d,A,0,0,1,0.7883,98.80404,16.632,
UGC07145,500,182.46243286132812,38.21862030029297,0.0238,0.0221,48.29,10.355,10.25,10.455,0.67656,760000.0,895000.0,15.71006,15.71006,,-19.513,-19.379,14.55403,14.55403,,-20.664,-20.618,13.96149,13.96149,,-21.144,-21.115,13.63242,13.63242,,-21.476,-21.426,13.44468,13.44468,,-21.768,-21.681,S bc,S b,S c,A,1,1,1,0.386,154.77277,16.632,
NGC4149,502,182.63687133789062,58.30413055419922,0.0117,0.0103,49.69,10.362,10.267,10.459,0.37979,82700.0,46900.0,15.1191,15.1191,,-18.613,-18.476,13.62792,13.62792,,-19.991,-19.945,12.93452,12.93452,,-20.633,-20.596,12.53064,12.53064,,-21.029,-20.98,12.28987,12.28987,,-21.369,-21.279,S a,S 0,S ab,AB (A .. AB),1,1,1,0.18972,85.63903,18.612,
NGC4185,515,183.34246826171875,28.51095962524414,0.0148,0.0129,69.44,10.671,10.544,10.791,0.39198,461000.0,282000.0,14.08476,14.08476,,-20.225,-19.974,12.78363,12.78363,,-21.406,-21.299,12.1419,12.1419,,-21.881,-21.836,11.83243,11.83243,,-22.224,-22.155,11.65435,11.65435,,-22.526,-22.421,S bc,S a,S c,AB (A .. B),1,1,1,0.64146,168.70456,30.888,
NGC4210,518,183.81600952148438,65.98532104492188,0.0105,0.0091,55.11,10.286,10.179,10.389,0.2235,77700.0,52100.0,14.1473,14.1473,,-19.309,-19.175,12.89994,12.89994,,-20.491,-20.44,12.32836,12.32836,,-20.976,-20.946,12.02611,12.02611,,-21.309,-21.261,11.82511,11.82511,,-21.602,-21.516,S b,S a,S bc,B,1,1,1,0.72834,91.03917,21.384,
NGC4211NED02,520,183.90550231933594,28.169620513916016,0.0238,0.0223,45.94,10.47,10.319,10.631,1.6223,665000.0,786000.0,15.37012,15.37012,,-19.559,-19.256,14.59217,14.59217,,-20.715,-20.621,13.87446,13.87446,,-21.23,-21.171,13.54997,13.54997,,-21.611,-21.484,13.07612,13.07612,,-21.942,-21.752,S 0a (M),S 0,S a,A (A .. B),1,1,1,0.63829,156.7405,19.008,
IC0776,528,184.76300048828125,8.856149673461914,0.0098,0.0081,49.21,9.2769,9.1664,9.3956,0.98925,40000.0,30900.0,14.89354,14.89354,,-18.316,-18.165,14.12588,14.12588,,-19.135,-19.081,13.80505,13.80505,,-19.343,-19.323,13.61301,13.61301,,-19.556,-19.507,13.47667,13.47667,,-19.777,-19.699,S dm,S c,S r,A (A .. AB),1,1,1,0.56439,85.45413,24.948,
NGC4470,548,187.40740966796875,7.82420015335083,0.0093,0.0079,53.33,9.9933,9.8908,10.107,0.94436,45900.0,37600.0,13.74638,13.74638,,-19.402,-19.258,12.78719,12.78719,,-20.389,-20.334,12.3263,12.3263,,-20.721,-20.698,12.07607,12.07607,,-20.994,-20.944,11.94513,11.94513,,-21.25,-21.169,S c,E 5,E r,A (A .. AB),0,0,1,0.65617,3.24409,15.84,
IC3598,562,189.3378143310547,28.20815086364746,0.0274,0.0256,53.69,10.948,10.872,11.057,1.6174,1490000.0,1590000.0,16.10197,16.10197,,-19.657,-19.554,14.22037,14.22037,,-21.224,-21.15,13.61353,13.61353,,-21.823,-21.794,13.18276,13.18276,,-22.239,-22.184,12.92385,12.92385,,-22.622,-22.536,S 0,E 4,E ab,AB (A .. B),1,1,1,0.59301,139.9298,8.316,
NGC4644,569,190.67776489257812,55.145530700683594,0.018,0.0164,57.81,10.451,10.355,10.541,1.9688,540000.0,368000.0,15.55175,15.55175,,-19.099,-18.964,14.17413,14.17413,,-20.422,-20.377,13.42301,13.42301,,-21.031,-20.996,13.10707,13.10707,,-21.405,-21.359,12.92295,12.92295,,-21.716,-21.639,S b,S ab,S c,A (A .. B),1,1,1,0.44886,48.38552,12.672,
NGC4676A,577,191.5421142578125,30.73192024230957,0.0239,0.0222,60.47,10.813,10.685,10.913,7.4962,1510000.0,1780000.0,15.05486,15.05486,,-20.329,-20.194,13.514,13.514,,-21.64,-21.571,12.96036,12.96036,,-22.169,-22.136,12.5158,12.5158,,-22.524,-22.469,12.521,12.521,,-22.824,-22.733,S dm (M),S c,S r,AB (A .. B),1,1,1,0.27626,160.66438,38.016,
NGC4711,580,192.1911163330078,35.332698822021484,0.0154,0.0136,47.55,10.312,10.206,10.41,0.31601,167000.0,107000.0,14.84632,14.84632,,-19.424,-19.29,13.67087,13.67087,,-20.577,-20.528,13.0961,13.0961,,-21.051,-21.023,12.78494,12.78494,,-21.381,-21.332,12.57394,12.57394,,-21.673,-21.589,S bc,S b,S c,A,1,1,1,0.44004,43.09106,17.82,
UGC08004,581,192.908203125,31.352760314941406,0.0225,0.0207,48.06,10.006,9.9085,10.114,1.0973,607000.0,541000.0,15.7338,15.7338,,-19.347,-19.216,14.66862,14.66862,,-20.372,-20.32,14.21349,14.21349,,-20.72,-20.695,13.97035,13.97035,,-21.0,-20.948,13.83909,13.83909,,-21.259,-21.177,S cd,S c,S dm,AB (A .. B),1,1,1,0.37817,5.79347,20.592,
NGC4816,588,194.0506134033203,27.745479583740234,0.025,0.0231,53.03,11.506,11.272,11.756,0.057209,1150000.0,1370000.0,14.83348,14.83348,,-20.923,-20.514,12.86744,12.86744,,-22.323,-22.197,12.14883,12.14883,,-23.03,-22.936,11.78835,11.78835,,-23.544,-23.332,11.28548,11.28548,,-23.981,-23.657,E 1,E 0,E 1,A,1,1,1,0.78891,84.30985,30.096,
NGC4841A,589,194.3831329345703,28.476940155029297,0.0245,0.0226,47.03,11.546,11.419,11.679,0.99974,743000.0,883000.0,14.79879,14.79879,,-20.553,-20.424,13.10556,13.10556,,-22.083,-22.037,12.42296,12.42296,,-22.825,-22.795,11.81673,11.81673,,-23.335,-23.263,11.23758,11.23758,,-23.792,-23.653,E 3 (M),E 1,E 5,A,1,1,1,0.83286,82.90215,20.592,
NGC4874,592,194.89878845214844,27.959260940551758,0.0258,0.0239,56.67,11.695,11.431,11.961,2.6221,1500000.0,1820000.0,13.5432,13.5432,,-22.345,-21.856,11.68907,11.68907,,-23.538,-23.391,11.21766,11.21766,,-24.113,-23.984,10.35741,10.35741,,-24.557,-24.292,11.03983,11.03983,,-24.934,-24.563,E 0,E 0,E 0,A,0,0,1,0.88212,44.03157,55.044,
UGC08107,593,194.91574096679688,53.34117126464844,0.0291,0.0277,68.28,11.066,10.959,11.173,0.3223,919000.0,1000000.0,15.10173,15.10173,,-20.659,-20.514,13.67688,13.67688,,-21.967,-21.916,13.00639,13.00639,,-22.557,-22.518,12.61771,12.61771,,-22.935,-22.881,12.3838,12.3838,,-23.266,-23.171,S a (m),E 0,E r,A (A .. B),1,1,1,0.38873,49.69796,16.632,
NGC4956,602,196.25393676757812,35.17802810668945,0.0177,0.0159,46.29,10.986,10.881,11.092,1.0014,246000.0,167000.0,14.22543,14.22543,,-20.449,-20.308,12.67163,12.67163,,-21.799,-21.735,12.05086,12.05086,,-22.381,-22.343,11.69151,11.69151,,-22.756,-22.703,11.50101,11.50101,,-23.082,-22.994,E 1,E 0,E 0,A,1,1,1,0.86012,71.85972,9.504,
NGC4961,603,196.44818115234375,27.734140396118164,0.0103,0.0085,47.82,9.6804,9.579,9.8009,5.3158,42300.0,30800.0,14.17585,14.17585,,-19.118,-18.973,13.35937,13.35937,,-20.0,-19.948,12.9432,12.9432,,-20.252,-20.233,12.77191,12.77191,,-20.488,-20.437,12.732,12.732,,-20.713,-20.639,S cd,S c,S dm,B (AB .. B),1,1,1,0.65627,106.96457,15.048,
UGC08231,606,197.15647888183594,54.074371337890625,0.0099,0.0083,48.44,9.1326,9.0288,9.2319,1.0526,39700.0,30200.0,14.99883,14.99883,,-18.318,-18.178,14.14291,14.14291,,-19.134,-19.076,13.88796,13.88796,,-19.284,-19.266,13.73003,13.73003,,-19.466,-19.416,13.68909,13.68909,,-19.666,-19.585,S d,S cd,S dm,AB (A .. B),1,1,1,0.37231,74.86843,19.008,
UGC08234,607,197.1937713623047,62.271690368652344,0.0282,0.027,47.87,11.135,11.03,11.241,0.60025,1340000.0,1430000.0,14.88988,14.88988,,-20.836,-20.708,13.35171,13.35171,,-22.183,-22.127,12.675,12.675,,-22.763,-22.727,12.38433,12.38433,,-23.137,-23.086,12.10797,12.10797,,-23.465,-23.378,S 0,E 6,E 0,A (A .. AB),1,1,1,0.63328,142.52937,8.316,
NGC5000,608,197.44786071777344,28.906940460205078,0.0207,0.0187,48.72,10.73,10.575,10.832,6.4381,467000.0,330000.0,14.18079,14.18079,,-20.492,-20.193,13.54331,13.54331,,-21.356,-21.314,12.97477,12.97477,,-21.808,-21.764,12.62223,12.62223,,-22.135,-34.95,12.32303,12.32303,,-22.449,-22.363,S bc,S bc,S c,B,1,1,1,0.60424,82.30571,16.236,
UGC08250,609,197.5839080810547,32.48318862915039,0.0196,0.0176,47.71,9.9102,9.8039,10.016,0.13921,367000.0,251000.0,16.30161,16.30161,,-18.538,-18.409,15.01605,15.01605,,-19.694,-19.639,14.54994,14.54994,,-20.133,-20.104,14.21901,14.21901,,-20.456,-20.403,13.97834,13.97834,,-20.753,-20.662,S c,S ab,S m,A (A .. AB),1,1,1,0.18743,12.38791,17.424,
UGC08267,610,197.79722595214844,43.7263298034668,0.0258,0.0242,47.42,10.765,10.661,10.87,0.061947,934000.0,1120000.0,16.36947,16.36947,,-19.073,-18.937,14.86236,14.86236,,-20.538,-20.496,14.04841,14.04841,,-21.255,-21.217,13.60884,13.60884,,-21.699,-21.644,13.25999,13.25999,,-22.083,-21.976,S b,S a,S cd,AB (A .. AB),1,1,1,0.20008,39.9534,15.84,
NGC5016,611,198.02783203125,24.09501075744629,0.0106,0.0087,55.55,10.235,10.132,10.342,1.8554,71000.0,50300.0,13.86804,13.86804,,-19.54,-19.399,12.77457,12.77457,,-20.633,-20.58,12.2306,12.2306,,-21.055,-21.025,11.96625,11.96625,,-21.363,-21.312,11.8338,11.8338,,-21.634,-21.552,S bc,S a,S cd,A,1,1,1,0.73015,58.49145,17.82,
NGC5029,612,198.15663146972656,47.06327819824219,0.0307,0.029,59.94,11.502,11.327,11.685,0.4862,1130000.0,1240000.0,14.86595,14.86595,,-21.294,-20.924,13.06746,13.06746,,-22.652,-22.507,12.23824,12.23824,,-23.279,-23.215,12.03037,12.03037,,-23.723,-23.604,11.63848,11.63848,,-24.113,-23.917,E 6,E 4,E 0,A,1,1,1,0.67802,144.9513,25.344,
UGC08322,613,198.75381469726562,12.725259780883789,0.0275,0.0254,45.08,11.157,11.071,11.255,2.2543,922000.0,1000000.0,15.78812,15.78812,,-19.964,-19.834,13.99557,13.99557,,-21.507,-21.456,13.20346,13.20346,,-22.232,-22.19,12.7876,12.7876,,-22.672,-22.621,12.53535,12.53535,,-23.047,-22.953,S 0a,S 0,S a,AB (A .. B),1,1,1,0.30851,33.29439,10.692,
NGC5056,614,199.0513458251953,30.95030975341797,0.0206,0.0185,53.93,10.48,10.374,10.593,0.87369,624000.0,438000.0,14.35096,14.35096,,-20.462,-20.321,13.3911,13.3911,,-21.462,-21.41,12.93175,12.93175,,-21.817,-21.79,12.673,12.673,,-22.101,-22.047,12.4902,12.4902,,-22.365,-22.282,S c,S bc,S cd,AB (A .. B),0,1,0,0.58858,180.01546,15.84,
KUG1349+143,2663,207.88731384277344,14.11089038848877,0.0247,0.0246,23.92048,10.076,9.9631,10.195,48.874,,,17.55478,17.55478,0.12494,-18.214,-18.042,15.58976,15.58976,0.09193,-19.639,-19.5,14.82317,14.82317,0.06668,-20.147,-20.111,14.57003,14.57003,0.05056,-20.511,-20.443,14.60895,14.60895,0.03585,-20.82,-20.729,S bc,S ab,S c,B (A .. B),1,1,1,0.73,133.14,8.26921,14.73142
NGC5157,624,201.82020568847656,32.03070831298828,0.0263,0.0244,48.69,11.252,11.133,11.383,0.060869,1040000.0,1230000.0,15.22457,15.22457,,-20.371,-20.241,13.49479,13.49479,,-21.862,-21.801,12.81655,12.81655,,-22.525,-22.488,12.40212,12.40212,,-22.969,-22.901,11.89439,11.89439,,-23.372,-23.238,S ab,S 0,S bc,B,1,1,1,0.72664,128.95468,17.424,
NGC5205,630,202.51487731933594,62.511558532714844,0.0075,0.0059,58.07,9.8644,9.7551,9.9715,0.97566,22000.0,27900.0,14.19858,14.19858,,-18.569,-18.401,12.99146,12.99146,,-19.692,-19.622,12.46297,12.46297,,-20.117,-20.084,12.1533,12.1533,,-20.431,-20.372,12.03342,12.03342,,-20.706,-20.62,S bc,S b,S c,B,1,1,1,0.6657,146.97868,19.008,
NGC5198,631,202.5474395751953,46.670719146728516,0.0103,0.0085,54.02,10.994,10.858,11.146,0.39348,59500.0,43900.0,14.10231,14.10231,,-19.495,-19.293,12.32941,12.32941,,-20.993,-20.925,11.55619,11.55619,,-21.717,-21.67,11.17145,11.17145,,-22.191,-22.093,10.1543,10.1543,,-22.606,-22.434,E 1,E 0,E 2,A,0,0,1,0.85426,154.3074,16.236,
NGC5216,633,203.0287322998047,62.700660705566406,0.0113,0.0098,48.23,10.505,10.349,10.659,0.94132,65600.0,38600.0,14.75062,14.75062,,-19.207,-18.859,13.0366,13.0366,,-20.499,-20.353,12.36467,12.36467,,-21.065,-21.0,11.95403,11.95403,,-21.464,-21.364,11.8515,11.8515,,-21.811,-21.66,E 0,E 0,E 0,A,1,1,1,0.90582,58.81518,20.196,
NGC5218,634,203.04324340820312,62.767730712890625,0.0113,0.0097,61.91,10.652,10.553,10.748,0.98618,134000.0,81100.0,14.2975,14.2975,,-19.419,-19.286,12.72327,12.72327,,-20.809,-20.756,12.03645,12.03645,,-21.434,-21.399,11.68958,11.68958,,-21.82,-21.771,11.46721,11.46721,,-22.149,-22.067,S ab,S 0,S b,B (A .. B),1,1,1,0.56099,90.54838,18.612,
NGC5267,651,205.16651916503906,38.794090270996094,0.0216,0.0198,58.16,11.011,10.919,11.105,1.7134,956000.0,710000.0,15.1127,15.1127,,-19.965,-19.838,13.52519,13.52519,,-21.411,-21.369,12.77955,12.77955,,-22.101,-22.063,12.35631,12.35631,,-22.514,-22.465,12.17211,12.17211,,-22.864,-22.777,S ab,S a,S b,B,1,1,1,0.4892,43.89624,15.048,
UGC08662,652,205.3218994140625,33.77260971069336,0.0087,0.0067,50.68,8.8668,8.7607,8.9713,0.91216,21700.0,23100.0,16.14746,16.14746,,-16.83,-16.693,15.17885,15.17885,,-17.787,-17.731,14.77875,14.77875,,-18.074,-18.054,14.5827,14.5827,,-18.327,-18.277,14.42526,14.42526,,-18.57,-18.49,S cd,S c,S d,A (A .. AB),1,1,1,0.13954,73.70498,20.196,
NGC5289,653,206.2863006591797,41.50339889526367,0.0103,0.0084,67.55,10.404,10.307,10.502,0.26643,117000.0,86200.0,14.65074,14.65074,,-18.742,-18.605,13.19282,13.19282,,-20.113,-20.066,12.5091,12.5091,,-20.75,-20.712,12.11879,12.11879,,-21.144,-21.096,11.88315,11.88315,,-21.483,-21.395,S ab,S a,S b,A (A .. AB),1,1,1,0.41374,10.00504,10.692,
UGC08733,657,207.1624755859375,43.41244888305664,0.0097,0.0078,56.1,9.412,9.3222,9.5105,1.9929,52100.0,43500.0,14.70179,14.70179,,-18.6,-18.464,13.6581,13.6581,,-19.529,-19.471,13.35246,13.35246,,-19.746,-19.726,13.17141,13.17141,,-19.965,-19.914,13.10514,13.10514,,-20.185,-20.108,S dm,S d,S r,B (AB .. B),1,1,1,0.49427,186.81194,30.888,
NGC5481,2707,211.67198181152344,50.72328186035156,0.0067,0.0,38.15603,10.281,10.228,10.358,7.8739,,,15.28628,15.28628,0.09296,-17.348,-17.244,13.31996,13.31996,0.0684,-19.017,-18.972,12.50344,12.50344,0.04961,-19.81,-19.776,12.08845,12.08845,0.03762,-20.258,-20.212,11.92185,11.92185,0.02667,-20.631,-20.556,E 3,E 0,E 6,A,1,1,1,0.93,87.0,9.18812,12.47435
IC0944,663,207.8786163330078,14.092209815979004,0.0255,0.0233,69.28,11.26,11.165,11.356,0.26021,1260000.0,1510000.0,15.40233,15.40233,,-20.094,-19.959,13.75565,13.75565,,-21.618,-21.575,12.9147,12.9147,,-22.371,-22.331,12.4612,12.4612,,-22.829,-22.775,12.15074,12.15074,,-23.222,-23.117,S ab,S 0,S bc,A (A .. AB),1,1,1,0.29876,107.95937,19.008,
UGC08778,664,208.0277862548828,38.067020416259766,0.0128,0.0108,48.68,10.245,10.144,10.338,0.21549,90800.0,51900.0,15.67918,15.67918,,-18.265,-18.128,14.17004,14.17004,,-19.655,-19.608,13.46198,13.46198,,-20.302,-20.264,13.07221,13.07221,,-20.701,-20.654,12.80184,12.80184,,-21.046,-20.955,S b,S a,S c,A (A .. AB),1,1,1,0.21215,118.83523,15.444,
